"year","plant_name","aea_energy_region","source","data_version","fuel_type","generation","acep_region"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Oil",-905,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Lemon Creek","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Hydro",27363,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Salmon Creek 1","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Hydro",302474,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Snettisham","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Oil",335.347,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Elfin Cove","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Hydro",19221,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Black Bear Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Hydro",15606,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Goat Lake Hydro","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Oil",1799.437,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Angoon","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Oil",3204.283,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Hydro",1417.449,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Hoonah","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Oil",2235.161,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Kake","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Oil",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Hydro",1002.54,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Chilkat Valley","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Hydro",9870,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Hydro",39437,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Beaver Falls","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Hydro",20778,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Ketchikan","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Oil",3307,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"S W Bailey","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Hydro",10110,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Silvis","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Hydro",70514,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Swan Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Hydro",9373,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Whitman","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Hydro",5762,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"South Fork","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Oil",3568,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Centennial","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Oil",1509,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Craig","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Hydro",3839,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Chester Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Hydro",16932,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Purple Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Oil",1553,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"False Island","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Oil",277.439,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Haines","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Oil",4,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Hydro",1898,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Pelican","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Oil",950.6,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Hydro",11726,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Blind Slough","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Oil",-5,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Hydaburg","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Oil",35,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Klawock Power Generation Station","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Hydro",59004,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Blue Lake Hydro","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Hydro",54587,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Green Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Oil",-545,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Jarvis Street","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Hydro",111574,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Tyee Lake Hydroelectric Facility","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Oil",414.305,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Tenakee Springs","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Oil",784.4,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Skagway","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Oil",902,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Wrangell","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Oil",66,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Thorne Bay Plant","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Oil",189.962,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Hydro",2206.957,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Gustavus","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Oil",363.697,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Whale Pass","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Hydro",19151,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Annex Creek","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Oil",-186,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Auke Bay","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Oil",2474.156,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2017,"Yakutat","Southeast","PCE","Early Release","Other",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Oil",15,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Hydro",4543,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Gold Creek","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Oil",84,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2017,"Industrial Plant","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2017,"Klukwan","Southeast","","Early Release","Oil",NA,"Coastal"
2017,"Klukwan","Southeast","","Early Release","Gas",NA,"Coastal"
2017,"Klukwan","Southeast","","Early Release","Coal",NA,"Coastal"
